x,y,z,vx,vy,vz
0.37,-0.09,0.03,0.04,0.04,-0.03
0.375,-0.09,0.03,0.04,0.04,-0.03
0.38,-0.09,0.03,0.04,0.04,-0.03
0.385,-0.09,0.03,0.04,0.04,-0.03
0.39,-0.09,0.03,0.04,0.04,-0.03
0.395,-0.09,0.03,0.04,0.01,-0.03
0.4,-0.09,0.03,0.04,0.01,-0.03
0.405,-0.09,0.03,0.04,-0.03,-0.03
0.41,-0.09,0.03,0.04,-0.03,-0.03
0.415,-0.09,0.03,0.04,-0.03,-0.03
0.285,-0.085,0.03,0.04,-0.05,-0.03
0.29,-0.085,0.03,0.04,-0.05,-0.03
0.295,-0.085,0.03,0.04,-0.05,-0.03
0.3,-0.085,0.03,0.04,-0.05,-0.03
0.305,-0.085,0.03,0.04,-0.05,-0.03
0.31,-0.085,0.03,0.04,-0.05,-0.03
0.315,-0.085,0.03,0.04,-0.05,-0.03
0.32,-0.085,0.03,0.04,-0.05,-0.03
0.325,-0.085,0.03,0.02,-0.05,-0.03
0.33,-0.085,0.03,0.01,-0.05,-0.03
0.335,-0.085,0.03,-0.01,-0.05,-0.03
0.355,-0.085,0.03,0.04,0.04,-0.03
0.36,-0.085,0.03,0.04,0.04,-0.03
0.365,-0.085,0.03,0.04,0.04,-0.03
0.37,-0.085,0.03,0.04,0.04,-0.03
0.375,-0.085,0.03,0.04,0.04,-0.03
0.38,-0.085,0.03,0.04,0.04,-0.03
0.385,-0.085,0.03,0.04,0.02,-0.03
0.39,-0.085,0.03,0.04,0.02,-0.03
0.395,-0.085,0.03,0.04,-0.01,-0.03
0.4,-0.085,0.03,0.04,-0.01,-0.03
0.405,-0.085,0.03,0.04,-0.04,-0.03
0.41,-0.085,0.03,0.04,-0.04,-0.03
0.415,-0.085,0.03,0.04,-0.04,-0.03
0.285,-0.08,0.03,0.04,-0.05,-0.03
0.29,-0.08,0.03,0.04,-0.05,-0.03
0.295,-0.08,0.03,0.04,-0.05,-0.03
0.3,-0.08,0.03,0.04,-0.05,-0.03
0.305,-0.08,0.03,0.04,-0.05,-0.03
0.31,-0.08,0.03,0.04,-0.05,-0.03
0.315,-0.08,0.03,0.04,-0.05,-0.03
0.32,-0.08,0.03,0.04,-0.05,-0.03
0.325,-0.08,0.03,0.02,-0.05,-0.03
0.33,-0.08,0.03,0.01,-0.05,-0.03
0.335,-0.08,0.03,-0.01,-0.05,-0.03
0.355,-0.08,0.03,0.04,0.04,-0.03
0.36,-0.08,0.03,0.04,0.04,-0.03
0.365,-0.08,0.03,0.04,0.04,-0.03
0.37,-0.08,0.03,0.04,0.04,-0.03
0.375,-0.08,0.03,0.04,0.04,-0.03
0.38,-0.08,0.03,0.04,0.04,-0.03
0.385,-0.08,0.03,0.04,0.01,-0.03
0.39,-0.08,0.03,0.04,0.01,-0.03
0.395,-0.08,0.03,0.04,-0.03,-0.03
0.4,-0.08,0.03,0.04,-0.03,-0.03
0.405,-0.08,0.03,0.02,-0.03,-0.03
0.41,-0.08,0.03,0.01,-0.03,-0.03
0.415,-0.08,0.03,-0.01,-0.03,-0.03
0.285,-0.075,0.03,0.04,-0.05,-0.03
0.29,-0.075,0.03,0.04,-0.05,-0.03
0.295,-0.075,0.03,0.04,-0.05,-0.03
0.3,-0.075,0.03,0.04,-0.05,-0.03
0.305,-0.075,0.03,0.04,-0.05,-0.03
0.31,-0.075,0.03,0.04,-0.05,-0.03
0.315,-0.075,0.03,0.04,-0.05,-0.03
0.32,-0.075,0.03,0.04,-0.05,-0.03
0.325,-0.075,0.03,0.02,-0.05,-0.03
0.33,-0.075,0.03,0.01,-0.05,-0.03
0.335,-0.075,0.03,-0.01,-0.05,-0.03
0.355,-0.075,0.03,0.04,0.04,-0.03
0.36,-0.075,0.03,0.04,0.04,-0.03
0.365,-0.075,0.03,0.04,0.04,-0.03
0.37,-0.075,0.03,0.04,0.04,-0.03
0.375,-0.075,0.03,0.04,0.02,-0.03
0.38,-0.075,0.03,0.04,0.02,-0.03
0.385,-0.075,0.03,0.04,-0.01,-0.03
0.39,-0.075,0.03,0.04,-0.01,-0.03
0.395,-0.075,0.03,0.04,-0.04,-0.03
0.4,-0.075,0.03,0.04,-0.04,-0.03
0.405,-0.075,0.03,0.02,-0.04,-0.03
0.41,-0.075,0.03,0.01,-0.04,-0.03
0.415,-0.075,0.03,-0.01,-0.04,-0.03
0.42,-0.075,0.03,-0.03,-0.04,-0.03
0.425,-0.075,0.03,-0.04,-0.04,-0.03
0.43,-0.075,0.03,-0.03,0.01,-0.03
0.435,-0.075,0.03,-0.04,0.01,-0.03
0.44,-0.075,0.03,-0.05,0.04,-0.03
0.445,-0.075,0.03,-0.05,0.04,-0.03
0.45,-0.075,0.03,-0.05,0.04,-0.03
0.455,-0.075,0.03,-0.05,0.04,-0.03
0.46,-0.075,0.03,-0.05,0.04,-0.03
0.465,-0.075,0.03,-0.05,0.04,-0.03
0.47,-0.075,0.03,-0.05,0.04,-0.03
0.475,-0.075,0.03,-0.05,0.04,-0.03
0.48,-0.075,0.03,-0.05,0.04,-0.03
0.485,-0.075,0.03,-0.05,0.04,-0.03
0.49,-0.075,0.03,-0.05,0.04,-0.03
0.495,-0.075,0.03,-0.05,0.04,-0.03
0.5,-0.075,0.03,-0.05,0.04,-0.03
0.505,-0.075,0.03,-0.05,0.04,-0.03
0.51,-0.075,0.03,-0.05,0.04,-0.03
0.515,-0.075,0.03,-0.05,0.04,-0.03
0.52,-0.075,0.03,-0.05,0.04,-0.03
0.525,-0.075,0.03,-0.05,0.04,-0.03
0.53,-0.075,0.03,-0.05,0.04,-0.03
0.535,-0.075,0.03,-0.05,0.04,-0.03
0.54,-0.075,0.03,-0.05,0.04,-0.03
0.545,-0.075,0.03,-0.05,0.04,-0.03
0.55,-0.075,0.03,-0.05,0.04,-0.03
0.555,-0.075,0.03,-0.05,0.04,-0.03
0.285,-0.07,0.03,0.04,-0.05,-0.03
0.29,-0.07,0.03,0.04,-0.05,-0.03
0.295,-0.07,0.03,0.04,-0.05,-0.03
0.3,-0.07,0.03,0.04,-0.05,-0.03
0.305,-0.07,0.03,0.04,-0.05,-0.03
0.31,-0.07,0.03,0.04,-0.05,-0.03
0.315,-0.07,0.03,0.04,-0.05,-0.03
0.32,-0.07,0.03,0.04,-0.05,-0.03
0.325,-0.07,0.03,0.02,-0.05,-0.03
0.33,-0.07,0.03,0.01,-0.05,-0.03
0.335,-0.07,0.03,-0.01,-0.05,-0.03
0.355,-0.07,0.03,0.04,0.04,-0.03
0.36,-0.07,0.03,0.04,0.04,-0.03
0.365,-0.07,0.03,0.04,0.04,-0.03
0.37,-0.07,0.03,0.04,0.04,-0.03
0.375,-0.07,0.03,0.04,0.01,-0.03
0.38,-0.07,0.03,0.04,0.01,-0.03
0.385,-0.07,0.03,0.04,-0.03,-0.03
0.39,-0.07,0.03,0.04,-0.03,-0.03
0.395,-0.07,0.03,0.04,-0.05,-0.03
0.4,-0.07,0.03,0.04,-0.05,-0.03
0.405,-0.07,0.03,0.02,-0.05,-0.03
0.41,-0.07,0.03,0.01,-0.05,-0.03
0.415,-0.07,0.03,-0.01,-0.05,-0.03
0.42,-0.07,0.03,-0.03,-0.05,-0.03
0.425,-0.07,0.03,-0.04,-0.05,-0.03
0.43,-0.07,0.03,-0.03,-0.01,-0.03
0.435,-0.07,0.03,-0.04,-0.01,-0.03
0.44,-0.07,0.03,-0.03,0.04,-0.03
0.445,-0.07,0.03,-0.04,0.04,-0.03
0.45,-0.07,0.03,-0.05,0.04,-0.03
0.455,-0.07,0.03,-0.05,0.04,-0.03
0.46,-0.07,0.03,-0.05,0.04,-0.03
0.465,-0.07,0.03,-0.05,0.04,-0.03
0.47,-0.07,0.03,-0.05,0.04,-0.03
0.475,-0.07,0.03,-0.05,0.04,-0.03
0.48,-0.07,0.03,-0.05,0.04,-0.03
0.485,-0.07,0.03,-0.05,0.04,-0.03
0.49,-0.07,0.03,-0.05,0.04,-0.03
0.495,-0.07,0.03,-0.05,0.04,-0.03
0.5,-0.07,0.03,-0.05,0.04,-0.03
0.505,-0.07,0.03,-0.05,0.04,-0.03
0.51,-0.07,0.03,-0.05,0.04,-0.03
0.515,-0.07,0.03,-0.05,0.04,-0.03
0.52,-0.07,0.03,-0.05,0.04,-0.03
0.525,-0.07,0.03,-0.05,0.04,-0.03
0.53,-0.07,0.03,-0.05,0.04,-0.03
0.535,-0.07,0.03,-0.05,0.04,-0.03
0.54,-0.07,0.03,-0.05,0.04,-0.03
0.545,-0.07,0.03,-0.05,0.04,-0.03
0.55,-0.07,0.03,-0.05,0.04,-0.03
0.555,-0.07,0.03,-0.05,0.04,-0.03
0.285,-0.065,0.03,0.04,-0.05,-0.03
0.29,-0.065,0.03,0.04,-0.05,-0.03
0.295,-0.065,0.03,0.04,-0.05,-0.03
0.3,-0.065,0.03,0.04,-0.05,-0.03
0.305,-0.065,0.03,0.04,-0.05,-0.03
0.31,-0.065,0.03,0.04,-0.05,-0.03
0.315,-0.065,0.03,0.04,-0.05,-0.03
0.32,-0.065,0.03,0.04,-0.05,-0.03
0.325,-0.065,0.03,0.02,-0.05,-0.03
0.33,-0.065,0.03,0.01,-0.05,-0.03
0.335,-0.065,0.03,-0.01,-0.05,-0.03
0.355,-0.065,0.03,0.04,0.04,-0.03
0.36,-0.065,0.03,0.04,0.04,-0.03
0.365,-0.065,0.03,0.04,0.02,-0.03
0.37,-0.065,0.03,0.04,0.02,-0.03
0.375,-0.065,0.03,0.04,-0.01,-0.03
0.38,-0.065,0.03,0.04,-0.01,-0.03
0.385,-0.065,0.03,0.04,-0.04,-0.03
0.39,-0.065,0.03,0.04,-0.04,-0.03
0.395,-0.065,0.03,0.04,-0.05,-0.03
0.4,-0.065,0.03,0.04,-0.05,-0.03
0.405,-0.065,0.03,0.02,-0.05,-0.03
0.41,-0.065,0.03,0.01,-0.05,-0.03
0.415,-0.065,0.03,-0.01,-0.05,-0.03
0.42,-0.065,0.03,-0.03,-0.05,-0.03
0.425,-0.065,0.03,-0.04,-0.05,-0.03
0.43,-0.065,0.03,-0.03,-0.03,-0.03
0.435,-0.065,0.03,-0.04,-0.03,-0.03
0.44,-0.065,0.03,-0.03,0.02,-0.03
0.445,-0.065,0.03,-0.04,0.02,-0.03
0.45,-0.065,0.03,-0.05,0.04,-0.03
0.455,-0.065,0.03,-0.05,0.04,-0.03
0.46,-0.065,0.03,-0.05,0.04,-0.03
0.465,-0.065,0.03,-0.05,0.04,-0.03
0.47,-0.065,0.03,-0.05,0.04,-0.03
0.475,-0.065,0.03,-0.05,0.04,-0.03
0.48,-0.065,0.03,-0.05,0.04,-0.03
0.485,-0.065,0.03,-0.05,0.04,-0.03
0.49,-0.065,0.03,-0.05,0.04,-0.03
0.495,-0.065,0.03,-0.05,0.04,-0.03
0.5,-0.065,0.03,-0.05,0.04,-0.03
0.505,-0.065,0.03,-0.05,0.04,-0.03
0.51,-0.065,0.03,-0.05,0.04,-0.03
0.515,-0.065,0.03,-0.05,0.04,-0.03
0.52,-0.065,0.03,-0.05,0.04,-0.03
0.525,-0.065,0.03,-0.05,0.04,-0.03
0.53,-0.065,0.03,-0.05,0.04,-0.03
0.535,-0.065,0.03,-0.05,0.04,-0.03
0.54,-0.065,0.03,-0.05,0.04,-0.03
0.545,-0.065,0.03,-0.05,0.04,-0.03
0.55,-0.065,0.03,-0.05,0.04,-0.03
0.555,-0.065,0.03,-0.05,0.04,-0.03
0.355,-0.06,0.03,0.04,0.04,-0.03
0.36,-0.06,0.03,0.04,0.04,-0.03
0.365,-0.06,0.03,0.04,0.01,-0.03
0.37,-0.06,0.03,0.04,0.01,-0.03
0.375,-0.06,0.03,0.04,-0.03,-0.03
0.38,-0.06,0.03,0.04,-0.03,-0.03
0.385,-0.06,0.03,0.04,-0.05,-0.03
0.39,-0.06,0.03,0.04,-0.05,-0.03
0.395,-0.06,0.03,0.04,-0.05,-0.03
0.4,-0.06,0.03,0.04,-0.05,-0.03
0.405,-0.06,0.03,0.04,-0.04,-0.03
0.41,-0.06,0.03,0.04,-0.04,-0.03
0.415,-0.06,0.03,0.02,-0.04,-0.03
0.42,-0.06,0.03,0.01,-0.04,-0.03
0.425,-0.06,0.03,-0.01,-0.04,-0.03
0.43,-0.06,0.03,-0.03,-0.04,-0.03
0.435,-0.06,0.03,-0.04,-0.04,-0.03
0.44,-0.06,0.03,-0.03,0.01,-0.03
0.445,-0.06,0.03,-0.04,0.01,-0.03
0.45,-0.06,0.03,-0.03,0.04,-0.03
0.455,-0.06,0.03,-0.04,0.04,-0.03
0.46,-0.06,0.03,-0.05,0.04,-0.03
0.465,-0.06,0.03,-0.05,0.04,-0.03
0.47,-0.06,0.03,-0.05,0.04,-0.03
0.475,-0.06,0.03,-0.05,0.04,-0.03
0.48,-0.06,0.03,-0.05,0.04,-0.03
0.485,-0.06,0.03,-0.05,0.04,-0.03
0.49,-0.06,0.03,-0.05,0.04,-0.03
0.495,-0.06,0.03,-0.05,0.04,-0.03
0.5,-0.06,0.03,-0.05,0.04,-0.03
0.505,-0.06,0.03,-0.05,0.04,-0.03
0.51,-0.06,0.03,-0.05,0.04,-0.03
0.515,-0.06,0.03,-0.05,0.04,-0.03
0.52,-0.06,0.03,-0.05,0.04,-0.03
0.525,-0.06,0.03,-0.05,0.04,-0.03
0.53,-0.06,0.03,-0.05,0.04,-0.03
0.535,-0.06,0.03,-0.05,0.04,-0.03
0.54,-0.06,0.03,-0.05,0.04,-0.03
0.545,-0.06,0.03,-0.05,0.04,-0.03
0.55,-0.06,0.03,-0.05,0.04,-0.03
0.555,-0.06,0.03,-0.05,0.04,-0.03
0.355,-0.055,0.03,0.04,0.02,-0.03
0.36,-0.055,0.03,0.04,0.02,-0.03
0.365,-0.055,0.03,0.04,-0.01,-0.03
0.37,-0.055,0.03,0.04,-0.01,-0.03
0.375,-0.055,0.03,0.04,-0.04,-0.03
0.38,-0.055,0.03,0.04,-0.04,-0.03
0.385,-0.055,0.03,0.04,-0.05,-0.03
0.39,-0.055,0.03,0.04,-0.05,-0.03
0.395,-0.055,0.03,0.04,-0.05,-0.03
0.4,-0.055,0.03,0.04,-0.05,-0.03
0.405,-0.055,0.03,0.04,-0.05,-0.03
0.41,-0.055,0.03,0.04,-0.05,-0.03
0.415,-0.055,0.03,0.02,-0.05,-0.03
0.42,-0.055,0.03,0.01,-0.05,-0.03
0.425,-0.055,0.03,-0.01,-0.05,-0.03
0.43,-0.055,0.03,-0.03,-0.05,-0.03
0.435,-0.055,0.03,-0.04,-0.05,-0.03
0.44,-0.055,0.03,-0.03,-0.01,-0.03
0.445,-0.055,0.03,-0.04,-0.01,-0.03
0.45,-0.055,0.03,-0.03,0.02,-0.03
0.455,-0.055,0.03,-0.04,0.02,-0.03
0.46,-0.055,0.03,-0.05,0.04,-0.03
0.465,-0.055,0.03,-0.05,0.04,-0.03
0.47,-0.055,0.03,-0.05,0.04,-0.03
0.475,-0.055,0.03,-0.05,0.04,-0.03
0.48,-0.055,0.03,-0.05,0.04,-0.03
0.485,-0.055,0.03,-0.05,0.04,-0.03
0.49,-0.055,0.03,-0.05,0.04,-0.03
0.495,-0.055,0.03,-0.05,0.04,-0.03
0.5,-0.055,0.03,-0.05,0.04,-0.03
0.505,-0.055,0.03,-0.05,0.04,-0.03
0.51,-0.055,0.03,-0.05,0.04,-0.03
0.515,-0.055,0.03,-0.05,0.04,-0.03
0.52,-0.055,0.03,-0.05,0.04,-0.03
0.525,-0.055,0.03,-0.05,0.04,-0.03
0.53,-0.055,0.03,-0.05,0.04,-0.03
0.535,-0.055,0.03,-0.05,0.04,-0.03
0.54,-0.055,0.03,-0.05,0.04,-0.03
0.545,-0.055,0.03,-0.05,0.04,-0.03
0.55,-0.055,0.03,-0.05,0.04,-0.03
0.555,-0.055,0.03,-0.05,0.04,-0.03
0.355,-0.05,0.03,0.04,0.01,-0.03
0.36,-0.05,0.03,0.04,0.01,-0.03
0.365,-0.05,0.03,0.04,-0.03,-0.03
0.37,-0.05,0.03,0.04,-0.03,-0.03
0.375,-0.05,0.03,0.04,-0.05,-0.03
0.38,-0.05,0.03,0.04,-0.05,-0.03
0.385,-0.05,0.03,0.04,-0.05,-0.03
0.39,-0.05,0.03,0.04,-0.05,-0.03
0.395,-0.05,0.03,0.04,-0.05,-0.03
0.4,-0.05,0.03,0.04,-0.05,-0.03
0.405,-0.05,0.03,0.04,-0.05,-0.03
0.41,-0.05,0.03,0.04,-0.05,-0.03
0.415,-0.05,0.03,0.04,-0.03,-0.03
0.42,-0.05,0.03,0.04,-0.03,-0.03
0.425,-0.05,0.03,0.02,-0.03,-0.03
0.43,-0.05,0.03,0.01,-0.03,-0.03
0.435,-0.05,0.03,-0.01,-0.03,-0.03
0.44,-0.05,0.03,-0.03,-0.03,-0.03
0.445,-0.05,0.03,-0.04,-0.03,-0.03
0.45,-0.05,0.03,-0.03,0.01,-0.03
0.455,-0.05,0.03,-0.04,0.01,-0.03
0.46,-0.05,0.03,-0.03,0.04,-0.03
0.465,-0.05,0.03,-0.04,0.04,-0.03
0.47,-0.05,0.03,-0.05,0.04,-0.03
0.475,-0.05,0.03,-0.05,0.04,-0.03
0.48,-0.05,0.03,-0.05,0.04,-0.03
0.485,-0.05,0.03,-0.05,0.04,-0.03
0.49,-0.05,0.03,-0.05,0.04,-0.03
0.495,-0.05,0.03,-0.05,0.04,-0.03
0.5,-0.05,0.03,-0.05,0.04,-0.03
0.505,-0.05,0.03,-0.05,0.04,-0.03
0.51,-0.05,0.03,-0.05,0.04,-0.03
0.515,-0.05,0.03,-0.05,0.04,-0.03
0.52,-0.05,0.03,-0.05,0.04,-0.03
0.525,-0.05,0.03,-0.05,0.04,-0.03
0.53,-0.05,0.03,-0.05,0.04,-0.03
0.535,-0.05,0.03,-0.05,0.04,-0.03
0.54,-0.05,0.03,-0.05,0.04,-0.03
0.545,-0.05,0.03,-0.05,0.04,-0.03
0.55,-0.05,0.03,-0.05,0.04,-0.03
0.555,-0.05,0.03,-0.05,0.04,-0.03
0.285,-0.045,0.03,0.04,0.04,-0.03
0.29,-0.045,0.03,0.04,0.04,-0.03
0.295,-0.045,0.03,0.04,0.04,-0.03
0.3,-0.045,0.03,0.04,0.04,-0.03
0.305,-0.045,0.03,0.04,0.04,-0.03
0.31,-0.045,0.03,0.04,0.04,-0.03
0.315,-0.045,0.03,0.04,0.04,-0.03
0.32,-0.045,0.03,0.04,0.04,-0.03
0.325,-0.045,0.03,0.02,0.04,-0.03
0.33,-0.045,0.03,0.01,0.04,-0.03
0.335,-0.045,0.03,-0.01,0.04,-0.03
0.355,-0.045,0.03,0.04,-0.01,-0.03
0.36,-0.045,0.03,0.04,-0.01,-0.03
0.365,-0.045,0.03,0.04,-0.04,-0.03
0.37,-0.045,0.03,0.04,-0.04,-0.03
0.375,-0.045,0.03,0.04,-0.05,-0.03
0.38,-0.045,0.03,0.04,-0.05,-0.03
0.385,-0.045,0.03,0.04,-0.05,-0.03
0.39,-0.045,0.03,0.04,-0.05,-0.03
0.395,-0.045,0.03,0.04,-0.05,-0.03
0.4,-0.045,0.03,0.04,-0.05,-0.03
0.405,-0.045,0.03,0.04,-0.05,-0.03
0.41,-0.045,0.03,0.04,-0.05,-0.03
0.415,-0.045,0.03,0.04,-0.04,-0.03
0.42,-0.045,0.03,0.04,-0.04,-0.03
0.425,-0.045,0.03,0.02,-0.04,-0.03
0.43,-0.045,0.03,0.01,-0.04,-0.03
0.435,-0.045,0.03,-0.01,-0.04,-0.03
0.44,-0.045,0.03,-0.03,-0.04,-0.03
0.445,-0.045,0.03,-0.04,-0.04,-0.03
0.45,-0.045,0.03,-0.03,-0.01,-0.03
0.455,-0.045,0.03,-0.04,-0.01,-0.03
0.46,-0.045,0.03,-0.03,0.02,-0.03
0.465,-0.045,0.03,-0.04,0.02,-0.03
0.47,-0.045,0.03,-0.05,0.04,-0.03
0.475,-0.045,0.03,-0.05,0.04,-0.03
0.48,-0.045,0.03,-0.05,0.04,-0.03
0.485,-0.045,0.03,-0.05,0.04,-0.03
0.49,-0.045,0.03,-0.05,0.04,-0.03
0.495,-0.045,0.03,-0.05,0.04,-0.03
0.5,-0.045,0.03,-0.05,0.04,-0.03
0.505,-0.045,0.03,-0.05,0.04,-0.03
0.51,-0.045,0.03,-0.05,0.04,-0.03
0.515,-0.045,0.03,-0.05,0.04,-0.03
0.52,-0.045,0.03,-0.05,0.04,-0.03
0.525,-0.045,0.03,-0.05,0.04,-0.03
0.53,-0.045,0.03,-0.05,0.04,-0.03
0.535,-0.045,0.03,-0.05,0.04,-0.03
0.54,-0.045,0.03,-0.05,0.04,-0.03
0.545,-0.045,0.03,-0.05,0.04,-0.03
0.55,-0.045,0.03,-0.05,0.04,-0.03
0.555,-0.045,0.03,-0.05,0.04,-0.03
0.285,-0.04,0.03,0.04,0.04,-0.03
0.29,-0.04,0.03,0.04,0.04,-0.03
0.295,-0.04,0.03,0.04,0.04,-0.03
0.3,-0.04,0.03,0.04,0.04,-0.03
0.305,-0.04,0.03,0.04,0.04,-0.03
0.31,-0.04,0.03,0.04,0.04,-0.03
0.315,-0.04,0.03,0.04,0.04,-0.03
0.32,-0.04,0.03,0.04,0.04,-0.03
0.325,-0.04,0.03,0.02,0.04,-0.03
0.33,-0.04,0.03,0.01,0.04,-0.03
0.335,-0.04,0.03,-0.01,0.04,-0.03
0.355,-0.04,0.03,0.04,-0.03,-0.03
0.36,-0.04,0.03,0.04,-0.03,-0.03
0.365,-0.04,0.03,0.04,-0.05,-0.03
0.37,-0.04,0.03,0.04,-0.05,-0.03
0.375,-0.04,0.03,0.04,-0.05,-0.03
0.38,-0.04,0.03,0.04,-0.05,-0.03
0.385,-0.04,0.03,0.04,-0.05,-0.03
0.39,-0.04,0.03,0.04,-0.05,-0.03
0.395,-0.04,0.03,0.04,-0.05,-0.03
0.4,-0.04,0.03,0.04,-0.05,-0.03
0.405,-0.04,0.03,0.04,-0.05,-0.03
0.41,-0.04,0.03,0.04,-0.05,-0.03
0.415,-0.04,0.03,0.04,-0.05,-0.03
0.42,-0.04,0.03,0.04,-0.05,-0.03
0.425,-0.04,0.03,0.04,-0.03,-0.03
0.43,-0.04,0.03,0.04,-0.03,-0.03
0.435,-0.04,0.03,0.02,-0.03,-0.03
0.44,-0.04,0.03,0.01,-0.03,-0.03
0.445,-0.04,0.03,-0.01,-0.03,-0.03
0.45,-0.04,0.03,-0.03,-0.03,-0.03
0.455,-0.04,0.03,-0.04,-0.03,-0.03
0.46,-0.04,0.03,-0.03,0.01,-0.03
0.465,-0.04,0.03,-0.04,0.01,-0.03
0.47,-0.04,0.03,-0.03,0.04,-0.03
0.475,-0.04,0.03,-0.04,0.04,-0.03
0.48,-0.04,0.03,-0.05,0.04,-0.03
0.485,-0.04,0.03,-0.05,0.04,-0.03
0.49,-0.04,0.03,-0.05,0.04,-0.03
0.495,-0.04,0.03,-0.05,0.04,-0.03
0.5,-0.04,0.03,-0.05,0.04,-0.03
0.505,-0.04,0.03,-0.05,0.04,-0.03
0.51,-0.04,0.03,-0.05,0.04,-0.03
0.515,-0.04,0.03,-0.05,0.04,-0.03
0.52,-0.04,0.03,-0.05,0.04,-0.03
0.525,-0.04,0.03,-0.05,0.04,-0.03
0.53,-0.04,0.03,-0.05,0.04,-0.03
0.535,-0.04,0.03,-0.05,0.04,-0.03
0.54,-0.04,0.03,-0.05,0.04,-0.03
0.545,-0.04,0.03,-0.05,0.04,-0.03
0.55,-0.04,0.03,-0.05,0.04,-0.03
0.555,-0.04,0.03,-0.05,0.04,-0.03
0.285,-0.035,0.03,0.04,0.04,-0.03
0.29,-0.035,0.03,0.04,0.04,-0.03
0.295,-0.035,0.03,0.04,0.04,-0.03
0.3,-0.035,0.03,0.04,0.04,-0.03
0.305,-0.035,0.03,0.04,0.04,-0.03
0.31,-0.035,0.03,0.04,0.04,-0.03
0.315,-0.035,0.03,0.04,0.04,-0.03
0.32,-0.035,0.03,0.04,0.04,-0.03
0.325,-0.035,0.03,0.02,0.04,-0.03
0.33,-0.035,0.03,0.01,0.04,-0.03
0.335,-0.035,0.03,-0.01,0.04,-0.03
0.355,-0.035,0.03,0.04,-0.04,-0.03
0.36,-0.035,0.03,0.04,-0.04,-0.03
0.365,-0.035,0.03,0.04,-0.05,-0.03
0.37,-0.035,0.03,0.04,-0.05,-0.03
0.375,-0.035,0.03,0.04,-0.05,-0.03
0.38,-0.035,0.03,0.04,-0.05,-0.03
0.385,-0.035,0.03,0.04,-0.05,-0.03
0.39,-0.035,0.03,0.04,-0.05,-0.03
0.395,-0.035,0.03,0.04,-0.05,-0.03
0.4,-0.035,0.03,0.04,-0.05,-0.03
0.405,-0.035,0.03,0.04,-0.05,-0.03
0.41,-0.035,0.03,0.04,-0.05,-0.03
0.415,-0.035,0.03,0.04,-0.05,-0.03
0.42,-0.035,0.03,0.04,-0.05,-0.03
0.425,-0.035,0.03,0.04,-0.04,-0.03
0.43,-0.035,0.03,0.04,-0.04,-0.03
0.435,-0.035,0.03,0.02,-0.04,-0.03
0.44,-0.035,0.03,0.01,-0.04,-0.03
0.445,-0.035,0.03,-0.01,-0.04,-0.03
0.45,-0.035,0.03,-0.03,-0.04,-0.03
0.455,-0.035,0.03,-0.04,-0.04,-0.03
0.46,-0.035,0.03,-0.03,-0.01,-0.03
0.465,-0.035,0.03,-0.04,-0.01,-0.03
0.47,-0.035,0.03,-0.03,0.02,-0.03
0.475,-0.035,0.03,-0.04,0.02,-0.03
0.48,-0.035,0.03,-0.05,0.04,-0.03
0.485,-0.035,0.03,-0.05,0.04,-0.03
0.49,-0.035,0.03,-0.05,0.04,-0.03
0.495,-0.035,0.03,-0.05,0.04,-0.03
0.5,-0.035,0.03,-0.05,0.04,-0.03
0.505,-0.035,0.03,-0.05,0.04,-0.03
0.51,-0.035,0.03,-0.05,0.04,-0.03
0.515,-0.035,0.03,-0.05,0.04,-0.03
0.52,-0.035,0.03,-0.05,0.04,-0.03
0.525,-0.035,0.03,-0.05,0.04,-0.03
0.53,-0.035,0.03,-0.05,0.04,-0.03
0.535,-0.035,0.03,-0.05,0.04,-0.03
0.54,-0.035,0.03,-0.05,0.04,-0.03
0.545,-0.035,0.03,-0.05,0.04,-0.03
0.55,-0.035,0.03,-0.05,0.04,-0.03
0.555,-0.035,0.03,-0.05,0.04,-0.03
0.285,-0.03,0.03,0.04,0.04,-0.03
0.29,-0.03,0.03,0.04,0.04,-0.03
0.295,-0.03,0.03,0.04,0.04,-0.03
0.3,-0.03,0.03,0.04,0.04,-0.03
0.305,-0.03,0.03,0.04,0.04,-0.03
0.31,-0.03,0.03,0.04,0.04,-0.03
0.315,-0.03,0.03,0.04,0.04,-0.03
0.32,-0.03,0.03,0.04,0.04,-0.03
0.325,-0.03,0.03,0.02,0.04,-0.03
0.33,-0.03,0.03,0.01,0.04,-0.03
0.335,-0.03,0.03,-0.01,0.04,-0.03
0.355,-0.03,0.03,0.04,-0.05,-0.03
0.36,-0.03,0.03,0.04,-0.05,-0.03
0.365,-0.03,0.03,0.04,-0.05,-0.03
0.37,-0.03,0.03,0.04,-0.05,-0.03
0.375,-0.03,0.03,0.04,-0.05,-0.03
0.38,-0.03,0.03,0.04,-0.05,-0.03
0.385,-0.03,0.03,0.04,-0.05,-0.03
0.39,-0.03,0.03,0.04,-0.05,-0.03
0.395,-0.03,0.03,0.04,-0.05,-0.03
0.4,-0.03,0.03,0.04,-0.05,-0.03
0.405,-0.03,0.03,0.04,-0.05,-0.03
0.41,-0.03,0.03,0.04,-0.05,-0.03
0.415,-0.03,0.03,0.04,-0.05,-0.03
0.42,-0.03,0.03,0.04,-0.05,-0.03
0.425,-0.03,0.03,0.04,-0.05,-0.03
